cliente_id,banda,ingreso_recurrente,edad,antiguedad_laboral,num_productos,score_comportamiento,ratio_deuda_ingreso,meses_ultimo_atraso,default,prob_default
2073,3,2607.23,37,1.05,3,614,1.14,4,0,0.5497
2074,3,2451.81,26,0.0,2,564,0.14,1,0,0.5346
2075,3,3118.68,30,1.14,1,617,0.1,6,0,0.1924
2076,3,2371.14,40,1.04,1,594,1.57,0,0,0.7533
2077,3,3141.68,38,2.24,1,585,1.65,0,0,0.5276
2078,3,2448.21,45,2.22,2,511,1.23,2,0,0.6907
2079,3,2070.27,43,1.33,1,549,0.3,3,0,0.5659
2080,3,2839.69,35,1.06,3,620,0.92,2,0,0.4447
2081,3,2347.67,39,1.89,1,555,0.34,1,0,0.4703
2082,3,2810.25,35,1.03,2,650,0.54,2,0,0.3202
2083,3,1135.3,47,2.51,1,707,0.43,1,0,0.4908
2084,3,2502.6,42,2.37,2,622,2.2,3,0,0.7098
2085,3,2270.2,37,1.4,1,664,0.24,14,0,0.2461
2086,3,1968.37,38,1.13,2,626,0.78,1,0,0.6134
2087,3,2223.38,44,2.05,2,563,0.4,6,0,0.4488
2088,3,2213.15,39,2.41,1,600,0.98,0,0,0.5515
2089,3,2476.01,44,3.04,3,690,0.75,2,0,0.2427
2090,3,1816.34,26,0.0,2,563,2.32,2,1,0.9464
2091,3,2658.14,39,2.25,3,538,0.1,16,0,0.2395
2092,3,3183.11,34,1.33,3,533,0.22,3,0,0.3121
2093,3,2640.46,45,2.76,3,579,1.31,7,0,0.4759
2094,3,2904.49,44,1.92,1,539,0.41,5,0,0.3471
2095,3,3047.28,37,0.62,1,673,0.16,0,0,0.2138
2096,3,3118.24,44,2.49,3,600,0.63,16,0,0.1718
2097,3,3435.07,45,1.83,2,638,0.95,2,0,0.2416
2098,3,2250.4,37,0.81,1,575,0.1,0,0,0.4988
2099,3,2140.76,49,2.04,2,532,0.31,2,0,0.5302
2100,3,2891.73,36,1.7,1,524,1.49,2,0,0.6696
2101,3,2854.13,35,1.37,2,544,0.66,0,0,0.4929
2102,3,2887.84,41,2.29,3,607,0.1,5,0,0.1843
2103,3,3444.64,35,1.63,2,615,0.3,2,0,0.171
2104,3,2505.68,37,1.29,1,620,0.92,5,0,0.4827
2105,3,2713.08,44,2.16,2,515,0.2,0,0,0.3984
2106,3,2009.81,37,1.24,2,589,1.58,24,0,0.6601
2107,3,3567.66,28,0.49,2,538,1.02,1,0,0.4781
2108,3,2331.73,38,1.12,1,610,0.57,6,0,0.4635
2109,3,2345.89,33,1.3,2,613,2.23,7,0,0.7937
2110,3,2326.63,41,2.44,2,531,0.45,1,0,0.4957
2111,3,2177.55,40,1.39,2,638,0.24,0,0,0.4018
2112,3,2135.28,44,2.84,3,706,0.97,0,0,0.3646
2113,3,2238.15,41,1.96,2,631,0.77,1,0,0.4715
2114,3,1817.1,42,2.12,1,581,0.37,1,0,0.545
2115,3,2107.34,33,0.25,2,574,0.38,6,0,0.5989
2116,3,3474.48,41,1.0,2,579,0.46,3,0,0.261
2117,3,2867.83,46,2.47,2,551,0.31,4,0,0.2844
2118,3,2962.95,33,1.49,2,602,1.11,0,0,0.4725
2119,3,3088.6,45,1.96,1,533,0.95,11,0,0.3874
2120,3,3417.07,34,2.04,2,495,0.52,1,0,0.3441
2121,3,1614.29,32,1.37,3,600,0.46,2,0,0.6355
2122,3,1885.06,38,1.15,3,591,0.41,0,0,0.6083
2123,3,2098.14,40,1.82,2,561,0.3,0,0,0.5255
2124,3,2265.14,41,3.14,2,525,0.1,6,0,0.3429
2125,3,2349.72,32,0.38,3,604,0.28,7,0,0.4493
2126,3,2276.51,39,1.96,3,540,0.35,6,0,0.4669
2127,3,2609.65,33,0.94,2,583,0.71,4,0,0.5046
2128,3,2517.65,29,1.05,2,678,1.34,18,0,0.4024
2129,3,2138.58,32,1.63,2,622,0.45,4,0,0.4361
2130,3,1412.23,33,0.91,1,521,2.61,3,1,0.9705
2131,3,2003.57,39,2.26,2,526,1.58,1,0,0.8177
2132,3,2225.38,42,3.11,2,597,3.0,0,1,0.8771
2133,3,2376.46,29,0.73,3,521,1.88,4,1,0.8656
2134,3,1935.17,38,1.99,3,489,0.86,2,0,0.7615
2135,3,2254.6,31,0.6,1,616,0.82,4,0,0.5903
2136,3,1934.51,40,1.81,2,606,0.12,1,0,0.4418
2137,3,2437.09,33,1.01,1,612,1.15,10,0,0.552
2138,3,1963.45,31,1.3,1,603,0.83,48,0,0.284
2139,3,2075.55,40,2.4,3,586,0.64,2,0,0.5084
2140,3,1845.66,34,1.15,2,556,1.06,11,0,0.7291
2141,3,2423.25,35,2.07,2,615,0.53,12,0,0.3058
2142,3,2066.78,25,1.07,1,666,0.67,33,0,0.2639
2143,3,2953.39,41,2.32,2,564,0.46,2,0,0.303
2144,3,2702.93,41,1.64,2,538,1.14,8,0,0.5684
2145,3,2465.07,37,1.19,1,533,1.88,1,0,0.8385
2146,3,2101.26,29,0.29,2,546,1.65,5,1,0.865
2147,3,2690.26,43,2.57,1,600,1.39,7,0,0.4641
2148,3,2845.35,33,0.49,2,483,0.1,8,0,0.4635
2149,3,2571.34,34,1.54,3,611,2.19,1,0,0.7717
2150,3,3301.85,48,2.06,3,622,0.29,11,0,0.1272
2151,3,2729.82,33,1.51,3,500,1.97,3,0,0.8205
2152,3,2956.8,40,1.81,3,541,0.2,1,0,0.3231
2153,3,2566.78,39,2.37,3,593,0.52,4,0,0.3407
2154,3,2837.83,38,2.17,2,582,1.25,11,0,0.4234
2155,3,2101.61,38,2.32,2,615,0.92,20,0,0.3861
2156,3,2270.8,38,2.33,2,582,0.48,8,0,0.3885
2157,3,2674.68,38,1.67,3,653,1.02,0,0,0.4231
2158,3,2671.05,36,0.82,1,573,0.72,0,0,0.5487
2159,3,2753.81,44,1.67,1,540,0.29,0,0,0.4094
2160,3,3050.2,30,0.0,3,536,0.94,0,0,0.6337
2161,3,1787.51,42,1.46,1,626,0.21,2,0,0.4852
2162,3,2012.77,41,1.93,3,591,1.07,2,0,0.6538
2163,3,2614.79,40,1.52,2,621,0.1,0,0,0.2899
2164,3,2137.82,42,1.91,2,620,0.72,12,0,0.4165
2165,3,4188.88,36,1.65,2,489,0.46,5,0,0.1936
2166,3,2757.86,27,0.35,3,532,0.33,9,0,0.4638
2167,3,2460.83,36,0.84,1,538,0.65,2,0,0.6215
2168,3,2242.27,32,0.97,2,549,0.93,3,0,0.6977
2169,3,2259.92,33,0.65,3,568,3.0,2,1,0.9458
2170,3,2515.07,30,0.66,1,639,1.61,3,0,0.6785
2171,3,2555.99,34,1.87,1,649,1.14,5,0,0.4296
2172,3,2271.65,34,1.06,1,575,0.59,4,0,0.5588
2173,3,2363.42,25,1.19,1,577,0.45,10,0,0.4407
2174,3,3172.14,40,2.52,1,554,0.1,13,0,0.1475
2175,3,3192.25,48,2.31,2,594,0.4,3,0,0.2063
2176,3,2626.02,40,1.24,2,600,1.7,1,0,0.7013
2177,3,1829.37,35,1.27,3,630,0.44,17,0,0.4182
2178,3,2769.25,36,1.98,1,629,0.56,7,0,0.2632
2179,3,3277.14,34,0.95,2,474,0.29,6,0,0.3979
2180,3,3184.89,37,1.95,2,582,0.29,8,0,0.1949
2181,3,2867.21,36,2.0,3,659,0.1,0,0,0.1751
2182,3,3211.21,32,0.61,2,568,0.86,0,0,0.4759
2183,3,2526.69,45,1.96,2,646,0.53,0,0,0.3338
2184,3,2814.05,29,1.06,3,574,0.84,0,0,0.5227
2185,3,2159.61,40,1.88,2,598,0.71,3,0,0.5216
2186,3,2646.13,36,1.06,1,533,1.44,1,0,0.7472
2187,3,3164.77,46,2.22,2,535,1.25,11,0,0.4173
2188,3,2205.29,38,1.56,2,626,1.33,5,0,0.6222
2189,3,2069.28,35,0.52,1,634,0.62,2,0,0.5813
2190,3,2548.74,35,1.68,2,591,0.39,0,0,0.4011
2191,3,2386.67,37,1.26,2,528,2.44,5,1,0.8956
2192,3,2824.57,31,0.0,3,592,0.1,0,0,0.3976
2193,3,2273.37,33,1.09,1,652,0.15,8,0,0.3024
2194,3,3359.22,28,0.23,1,677,0.49,9,0,0.1852
2195,3,1855.16,32,1.84,2,574,0.86,4,0,0.6594
2196,3,3126.87,37,1.21,2,507,0.1,0,0,0.3657
2197,3,2117.58,38,1.05,2,632,1.14,9,0,0.599
2198,3,1602.01,27,0.75,2,576,0.74,2,0,0.7684
2199,3,2618.94,36,1.07,2,637,0.6,1,0,0.4006
2200,3,2372.7,39,1.31,3,604,0.5,3,0,0.4529
2201,3,1945.2,36,1.65,3,545,0.66,15,0,0.5674
2202,3,1659.31,33,0.58,2,592,0.16,2,0,0.6294
2203,3,2495.82,34,0.47,3,655,0.1,14,0,0.2474
2204,3,2987.92,34,2.06,1,582,0.31,0,0,0.2728
2205,3,2792.48,33,1.39,2,538,1.11,0,0,0.6242
2206,3,2528.35,37,1.37,2,510,0.8,7,0,0.6035
2207,3,2739.42,48,2.6,3,551,0.59,1,0,0.3854
2208,3,2486.39,33,1.35,2,569,0.76,2,0,0.552
2209,3,1785.14,35,1.79,2,630,0.74,0,0,0.5977
2210,3,1789.55,36,1.02,3,533,0.33,2,0,0.6923
2211,3,2398.42,33,1.28,2,667,0.1,1,0,0.281
2212,3,2419.67,42,1.75,2,523,2.04,7,0,0.8232
2213,3,2925.49,25,0.21,1,706,0.82,7,0,0.3005
2214,3,2878.65,34,1.28,1,676,1.08,18,0,0.2561
2215,3,2802.57,41,1.9,3,597,0.56,7,0,0.3052
2216,3,2359.86,35,1.67,2,507,1.27,7,0,0.7251
2217,3,1809.67,32,1.24,2,587,0.79,7,0,0.6578
2218,3,2706.04,39,0.95,2,570,0.1,12,0,0.2981
2219,3,2762.58,41,1.22,1,526,1.99,2,0,0.8118
2220,3,1305.73,38,1.42,2,604,0.33,2,0,0.6661
2221,3,2082.83,32,1.91,2,548,0.13,8,0,0.4367
2222,3,2154.47,39,1.27,1,554,0.1,1,0,0.5102
2223,3,2559.18,34,1.1,1,579,1.15,14,0,0.5351
2224,3,2098.32,40,1.53,2,561,1.1,4,0,0.6992
2225,3,2480.93,44,1.92,2,693,1.08,2,0,0.3852
2226,3,2394.73,23,0.19,1,563,2.23,8,1,0.8761
2227,3,2420.43,37,2.2,2,612,0.39,2,0,0.3422
2228,3,2141.8,28,0.83,3,597,0.74,19,0,0.4896
2229,3,2180.51,49,2.3,2,607,0.87,24,0,0.3401
2230,3,1959.87,34,2.58,3,611,3.0,6,1,0.8921
2231,3,2690.03,40,1.84,3,634,0.34,0,0,0.2836
2232,3,2785.55,36,1.11,1,603,2.82,1,0,0.8605
2233,3,2114.69,32,1.71,1,601,0.14,4,0,0.3959
2234,3,3260.32,32,0.77,2,592,1.3,11,0,0.4314
2235,3,2342.7,44,3.03,2,583,0.9,1,0,0.4697
2236,3,3265.09,41,1.46,2,544,1.53,0,0,0.5957
2237,3,2178.94,46,3.12,2,586,0.1,0,0,0.3184
2238,3,1486.71,37,1.6,2,602,0.1,4,0,0.5441
2239,3,2701.1,38,2.25,1,610,0.1,12,0,0.1769
2240,3,2624.27,35,2.25,3,599,0.81,0,0,0.4243
2241,3,2517.2,35,0.73,1,578,0.83,1,0,0.6039
2242,3,2178.88,31,1.54,3,587,2.13,7,0,0.8187
2243,3,2482.71,37,0.8,1,562,0.57,10,0,0.4968
2244,3,2244.37,33,0.58,1,605,0.1,9,0,0.398
2245,3,2348.83,39,1.3,1,578,0.21,9,0,0.3855
2246,3,2920.82,37,1.75,3,599,0.1,0,0,0.2446
2247,3,2592.11,38,1.62,1,640,1.35,3,0,0.5243
2248,3,2804.98,45,2.22,2,554,1.52,25,0,0.4267
2249,3,2384.07,36,1.47,3,619,3.0,26,0,0.7944
2250,3,2328.99,40,2.1,2,591,0.48,5,0,0.4012
2251,3,1923.26,47,2.83,2,691,0.1,7,0,0.2086
2252,3,2314.98,43,2.65,3,579,0.24,18,0,0.2413
2253,3,839.44,42,2.91,3,624,0.8,3,0,0.7223
2254,3,2204.89,35,1.29,2,590,2.94,0,1,0.9288
2255,3,2459.06,38,1.34,2,520,0.1,6,0,0.4452
2256,3,2781.84,30,1.11,3,563,0.12,19,0,0.2405
2257,3,2365.66,39,1.13,3,634,1.09,7,0,0.533
2258,3,2673.84,38,1.26,2,568,0.99,9,0,0.5139
2259,3,1410.11,37,2.0,3,478,0.26,3,0,0.7541
2260,3,2471.58,42,1.94,2,588,1.51,0,0,0.6693
2261,3,1660.25,30,0.2,2,535,0.12,1,0,0.736
2262,3,1895.85,45,1.56,1,596,2.34,24,0,0.7977
2263,3,2406.42,41,1.92,1,667,0.2,4,0,0.2396
2264,3,3138.13,36,1.97,2,628,0.1,0,0,0.1677
2265,3,2685.6,36,1.96,2,666,0.37,18,0,0.1513
2266,3,2509.12,39,1.76,1,561,0.19,4,0,0.3723
2267,3,2490.23,44,3.2,2,582,0.67,10,0,0.3029
2268,3,2143.19,37,1.45,2,537,1.04,4,0,0.718
2269,3,2228.01,37,1.43,3,555,0.61,0,0,0.6085
2270,3,2713.69,37,0.22,3,543,0.97,5,0,0.6535
2271,3,1807.32,45,2.08,2,524,0.41,35,0,0.3791
2272,3,2796.53,35,1.73,3,658,0.1,0,0,0.2005
2273,3,2305.75,36,2.18,2,485,3.0,11,1,0.9284
2274,3,2912.78,44,1.78,2,658,1.54,1,0,0.4658
2275,3,2980.55,37,1.73,3,652,0.1,3,0,0.1647
2276,3,1663.46,42,2.52,2,614,0.54,2,0,0.5293
2277,3,2209.21,32,1.01,2,534,0.91,13,0,0.6467
2278,3,2072.24,35,0.16,1,510,0.19,4,0,0.6822
2279,3,1593.64,44,2.32,1,562,0.78,3,0,0.6885
2280,3,1983.73,33,1.48,2,621,0.69,10,0,0.4959
2281,3,3720.63,36,0.93,3,590,0.21,0,0,0.1862
2282,3,2804.75,38,1.47,2,537,0.14,0,0,0.3819
2283,3,3458.64,32,0.42,3,647,1.28,0,0,0.4068
2284,3,2914.55,34,0.0,3,674,0.35,6,0,0.271
2285,3,2129.08,37,2.01,1,578,0.25,4,0,0.43
2286,3,2309.11,37,1.5,2,595,1.21,12,0,0.5675
2287,3,2794.22,43,2.9,2,514,1.2,4,0,0.5308
2288,3,2718.75,44,2.63,2,569,0.29,1,0,0.2962
2289,3,2211.33,32,0.82,1,615,1.85,9,0,0.767
2290,3,1745.0,37,1.46,3,607,1.05,2,0,0.7177
2291,3,4143.88,40,2.08,2,564,0.38,16,0,0.0793
2292,3,2429.43,44,2.68,2,576,0.5,1,0,0.392
2293,3,2337.13,40,1.96,2,567,1.17,1,0,0.6453
2294,3,2556.67,38,2.15,1,576,0.21,4,0,0.3164
2295,3,2378.64,40,1.65,2,611,0.57,0,0,0.4546
2296,3,2561.36,40,1.3,3,491,0.95,0,0,0.7139
2297,3,3143.47,32,0.97,3,586,0.7,4,0,0.366
2298,3,2437.73,37,1.6,2,607,0.84,1,0,0.5096
2299,3,1918.64,44,1.6,2,561,0.71,0,0,0.6795
2300,3,2419.18,35,0.63,2,566,0.2,2,0,0.4945
2301,3,2267.8,37,1.72,2,567,0.48,3,0,0.5001
2302,3,3211.95,35,1.1,1,566,0.68,3,0,0.3753
2303,3,3085.56,25,0.22,2,590,1.36,0,0,0.6245
2304,3,2553.76,37,1.32,2,596,0.95,5,0,0.5168
2305,3,1860.63,38,2.36,1,484,0.5,7,0,0.652
2306,3,1887.05,34,1.83,1,622,3.0,6,1,0.9134
2307,3,2507.56,31,0.28,1,575,0.1,3,0,0.4549
2308,3,2668.16,32,0.73,2,686,0.21,0,0,0.2671
2309,3,2312.69,40,2.23,2,530,0.38,4,0,0.4761
2310,3,2259.92,46,2.7,1,546,0.23,13,0,0.3235
2311,3,2203.6,43,2.08,1,579,0.88,3,0,0.5669
2312,3,2488.3,30,0.23,3,610,0.1,1,0,0.4227
2313,3,1308.62,41,1.56,1,492,0.18,0,0,0.7839
2314,3,1949.34,33,0.84,2,548,0.31,17,0,0.5269
2315,3,2186.47,34,1.34,3,619,1.03,8,0,0.5625
2316,3,3103.75,34,2.05,2,542,1.88,2,0,0.6557
2317,3,2093.09,40,1.46,2,658,1.44,2,0,0.6557
2318,3,2590.23,41,1.39,2,567,0.18,13,0,0.3056
2319,3,2613.27,36,1.35,1,545,0.75,1,0,0.5655
2320,3,3148.96,36,1.92,2,620,0.1,4,0,0.1581
2321,3,3131.29,39,0.98,2,670,0.33,7,0,0.1761
2322,3,2471.25,39,2.43,1,610,1.48,3,0,0.5673
2323,3,2262.26,42,1.91,2,653,0.55,0,0,0.3898
2324,3,2168.08,30,0.43,3,673,0.15,1,0,0.3941
2325,3,2379.47,37,0.7,1,543,0.52,13,0,0.5247
2326,3,2282.98,31,1.25,2,636,0.2,4,0,0.3508
2327,3,2776.81,36,1.31,2,513,0.45,10,0,0.4339
2328,3,2710.15,35,1.39,3,611,0.6,4,0,0.3732
2329,3,2795.9,36,0.95,3,586,0.39,17,0,0.2825
2330,3,3129.64,33,0.94,2,652,2.49,14,0,0.6152
2331,3,3431.43,29,0.46,2,648,0.74,3,0,0.2705
2332,3,2562.33,26,0.35,1,618,1.67,2,0,0.7363
2333,3,3049.73,36,1.07,2,604,1.29,5,0,0.4844
2334,3,2324.17,34,0.43,2,615,0.97,6,0,0.6092
2335,3,3092.5,33,2.46,2,593,0.62,4,0,0.2475
2336,3,3030.75,43,1.42,3,586,0.1,10,0,0.2029
2337,3,3004.21,32,1.09,2,662,0.86,1,0,0.3324
2338,3,2547.03,44,1.31,2,668,0.4,2,0,0.3006
2339,3,2165.82,45,1.3,2,582,0.11,6,0,0.4224
2340,3,1802.74,27,0.55,1,601,0.53,1,0,0.6761
2341,3,2479.98,37,1.59,2,594,1.2,3,0,0.591
2342,3,3266.51,35,1.93,2,509,2.94,19,0,0.7723
2343,3,2345.08,22,0.2,3,573,0.42,5,0,0.566
2344,3,2892.56,29,0.63,2,669,0.7,17,0,0.24
2345,3,2921.98,40,1.33,3,552,1.71,7,0,0.6619
2346,3,2358.16,47,3.25,2,695,0.37,7,0,0.1596
2347,3,3158.17,41,2.36,1,648,0.14,5,0,0.1185
2348,3,1045.67,38,0.98,1,610,0.3,0,0,0.7475
2349,3,1888.62,36,1.42,1,618,2.06,4,0,0.8407
2350,3,2042.18,45,2.37,2,544,0.16,1,0,0.4782
2351,3,2090.14,47,2.33,1,576,0.36,39,0,0.2024
2352,3,2668.13,34,1.59,2,662,0.56,1,0,0.3064
2353,3,2645.02,27,0.92,3,559,1.69,1,0,0.769
2354,3,2697.0,26,0.3,2,643,2.5,5,0,0.8122
2355,3,2798.04,43,1.96,2,521,0.5,4,0,0.4244
2356,3,2024.95,36,2.15,1,530,2.42,0,1,0.9124
2357,3,1890.91,37,1.97,2,685,0.16,0,0,0.3334
2358,3,2698.16,28,0.64,1,589,0.15,9,0,0.3271
2359,3,2184.88,33,0.29,3,563,2.68,3,1,0.9394
2360,3,1714.76,35,1.47,1,658,0.64,0,0,0.5722
2361,3,2985.67,38,1.95,2,652,0.19,3,0,0.1657
2362,3,3197.55,35,0.0,2,636,0.6,1,0,0.3524
2363,3,3278.58,31,1.03,2,561,1.38,1,0,0.556
2364,3,2593.5,33,0.89,3,575,1.58,18,0,0.6206
2365,3,2812.97,43,1.99,1,605,1.8,2,0,0.6124
2366,3,3184.93,38,1.15,2,624,0.76,0,0,0.3304
2367,3,2179.29,40,1.73,2,564,1.82,21,0,0.6966
2368,3,3055.34,32,1.7,2,598,0.64,9,0,0.2694
2369,3,2637.7,22,0.0,2,603,0.84,1,0,0.5961
2370,3,2956.86,34,1.68,1,654,1.28,3,0,0.3913
2371,3,2593.05,32,0.6,2,627,0.5,11,0,0.3588
2372,3,3148.13,38,1.98,3,514,0.1,2,0,0.282
2373,3,2611.76,53,3.1,2,579,0.39,5,0,0.2658
2374,3,1758.01,40,1.98,3,543,0.88,4,0,0.7188
2375,3,3225.96,50,2.8,2,618,0.19,3,0,0.1299
2376,3,2026.23,39,2.02,1,636,0.14,6,0,0.3246
2377,3,3126.53,33,0.0,1,595,0.31,3,0,0.3496
2378,3,2454.88,38,0.89,2,576,0.1,0,0,0.4405
2379,3,3088.01,45,2.51,2,593,1.22,10,0,0.3264
2380,3,3067.38,46,1.38,2,600,0.27,0,0,0.271
2381,3,2715.07,34,0.93,2,557,0.12,3,0,0.3861
2382,3,2754.27,38,1.57,3,529,1.08,5,0,0.5865
2383,3,2711.31,29,0.29,2,487,1.67,7,0,0.8312
2384,3,1493.09,41,1.55,2,653,0.1,3,0,0.4714
2385,3,2559.17,44,2.34,1,614,0.24,7,0,0.2398
2386,3,1941.97,37,2.0,2,608,2.61,0,1,0.8961
2387,3,2585.59,33,0.62,3,653,0.44,6,0,0.3436
2388,3,1928.53,38,1.31,1,527,2.51,10,1,0.9238
2389,3,1907.52,39,1.33,3,503,0.29,13,0,0.596
2390,3,3302.47,37,0.29,3,609,0.22,5,0,0.2435
2391,3,3034.72,37,1.57,2,604,0.22,2,0,0.238
2392,3,2497.93,36,1.87,2,503,0.1,1,0,0.461
2393,3,2592.38,41,2.41,1,607,2.04,2,0,0.6823
2394,3,2376.04,40,1.36,1,569,3.0,4,1,0.9198
2395,3,2784.94,32,0.37,1,549,2.78,1,1,0.9151
2396,3,2161.97,31,0.91,2,573,1.72,18,0,0.7427
2397,3,2996.87,35,1.71,1,467,1.69,13,0,0.691
2398,3,2373.46,40,1.88,2,560,0.97,0,0,0.6175
2399,3,2290.08,37,1.64,2,554,1.57,4,0,0.7566
2400,3,2510.86,33,1.67,1,617,0.21,9,0,0.2683
2401,3,2204.43,38,1.23,2,582,0.44,1,0,0.5394
2402,3,2664.34,35,1.19,3,621,0.92,4,0,0.4596
2403,3,2231.32,41,2.72,2,462,1.87,3,0,0.8537
2404,3,2734.26,38,1.5,2,548,0.97,1,0,0.5725
2405,3,3108.0,35,0.67,2,617,1.64,5,0,0.5685
2406,3,2140.34,38,1.27,2,574,0.58,30,0,0.3654
2407,3,2434.71,43,1.63,3,632,1.14,2,0,0.5309
2408,3,2730.67,34,1.38,1,499,3.0,4,1,0.9273
2409,3,2282.07,39,1.25,3,626,0.15,2,0,0.3702
2410,3,2732.16,36,1.54,2,558,2.35,12,0,0.7709
2411,3,2777.7,39,1.33,3,553,0.67,11,0,0.4121
2412,3,3041.63,33,0.04,1,639,0.93,1,0,0.4578
2413,3,2197.0,37,1.65,3,648,1.89,13,0,0.6515
2414,3,2028.61,42,2.07,3,641,0.47,0,0,0.4339
2415,3,2346.21,32,1.26,1,691,0.49,0,0,0.3488
2416,3,2016.12,30,0.46,3,653,0.67,6,0,0.5483
2417,3,2782.25,30,0.41,1,550,0.1,2,0,0.4259
2418,3,1919.12,31,1.1,1,597,0.62,4,0,0.6122
2419,3,3666.51,39,2.46,2,571,0.31,6,0,0.1304
2420,3,3147.96,29,0.71,3,691,2.37,0,0,0.6485
2421,3,2506.29,35,1.51,2,645,0.1,2,0,0.2672
2422,3,2933.7,40,1.64,2,580,0.55,3,0,0.3468
2423,3,1681.6,39,0.93,2,633,2.65,1,1,0.931
2424,3,3761.69,35,1.78,3,528,2.08,0,0,0.6092
2425,3,2204.89,37,1.95,2,602,1.09,0,0,0.6121
2426,3,2439.75,37,1.86,1,543,0.8,9,0,0.5172
2427,3,1572.03,35,1.21,2,505,0.3,14,0,0.6728
2428,3,2743.14,35,1.6,1,629,0.41,0,0,0.3113
2429,3,1946.83,48,3.05,2,635,0.1,1,0,0.2965
2430,3,2550.83,41,2.71,1,612,1.39,6,0,0.4758
2431,3,2227.86,49,3.19,1,580,0.35,18,0,0.243
2432,3,1961.13,34,1.23,3,526,0.99,2,0,0.7804
2433,3,2097.82,36,0.75,2,531,0.4,11,0,0.595
2434,3,2612.89,30,0.88,2,541,0.56,4,0,0.54
2435,3,1859.25,32,1.13,2,578,0.73,18,0,0.57
2436,3,2125.59,46,2.75,1,643,1.46,0,0,0.5906
2437,3,2831.64,34,1.88,2,643,0.21,21,0,0.1253
2438,3,3801.24,46,2.35,2,507,0.46,3,0,0.2087
2439,3,2738.79,30,1.85,3,555,0.13,18,0,0.2215
2440,3,2041.37,31,0.02,2,553,0.1,3,0,0.623
2441,3,2316.44,35,1.51,2,463,0.84,4,0,0.7354
2442,3,2515.79,36,1.0,2,618,0.19,9,0,0.3065
2443,3,2325.29,41,0.95,2,577,0.1,7,0,0.4095
2444,3,2951.53,39,1.6,2,584,2.05,5,0,0.6758
2445,3,2608.74,34,0.47,3,657,0.69,3,0,0.4245
2446,3,2953.93,36,1.32,2,594,0.13,9,0,0.2226
2447,3,2342.78,35,1.32,2,568,0.1,17,0,0.316
2448,3,3162.75,32,1.56,3,618,0.11,0,0,0.196
2449,3,2416.76,32,0.25,2,642,0.57,5,0,0.4696
2450,3,2014.41,42,2.45,1,604,0.99,12,0,0.4956
2451,3,3588.66,27,0.55,2,624,0.92,6,0,0.2804
2452,3,1587.51,45,2.81,1,582,0.14,9,0,0.4228
2453,3,2130.63,35,1.08,1,585,0.9,13,0,0.5791
2454,3,2186.49,33,0.43,1,595,0.47,8,0,0.5367
2455,3,3754.15,40,1.19,1,552,0.56,7,0,0.2263
2456,3,3403.43,44,1.55,3,561,1.45,20,0,0.3513
2457,3,3246.96,42,2.24,3,658,0.36,11,0,0.1098
2458,3,2334.67,39,2.44,2,690,0.14,10,0,0.1602
2459,3,3713.09,42,1.72,3,669,1.86,0,0,0.3486
2460,3,2684.18,28,0.91,1,523,0.21,1,0,0.4885
2461,3,2988.63,34,0.44,3,519,0.31,4,0,0.4591
2462,3,2589.85,32,1.09,2,530,1.1,7,0,0.6499
2463,3,2475.27,43,2.43,1,596,1.04,2,0,0.4893
2464,3,2374.11,35,0.58,1,449,1.45,0,1,0.8905
2465,3,2395.18,41,1.8,2,560,0.18,2,0,0.4117
2466,3,2804.25,39,2.06,1,660,0.39,8,0,0.1842
2467,3,2683.6,32,0.0,2,639,0.12,12,0,0.2778
2468,3,2484.26,34,1.87,1,564,0.7,14,0,0.4067
2469,3,3254.76,43,2.28,1,568,0.31,2,0,0.2172
2470,3,1016.62,33,1.46,1,618,1.05,2,0,0.8288
2471,3,2754.94,37,1.29,3,636,0.1,3,0,0.2395
2472,3,2858.87,33,0.24,1,563,0.1,2,0,0.4006
2473,3,3073.48,35,1.57,1,578,0.51,6,0,0.2944
2474,3,2467.56,36,1.36,2,561,2.86,2,1,0.9113
2475,3,2603.96,33,1.12,3,523,1.99,0,0,0.851
2476,3,2992.97,32,1.54,2,579,3.0,3,0,0.8512
2477,3,3245.58,38,1.98,3,575,0.49,1,0,0.2652
2478,3,2349.73,32,1.96,2,526,0.1,0,0,0.4603
2479,3,2633.49,32,1.08,1,622,0.33,3,0,0.343
2480,3,3339.29,32,0.65,2,614,1.01,1,0,0.3978
2481,3,1437.99,36,1.31,2,624,0.13,3,0,0.5597
2482,3,2154.99,41,2.11,2,551,0.32,1,0,0.501
2483,3,3232.92,44,2.71,2,490,0.1,5,0,0.232
2484,3,3046.27,33,0.37,1,613,0.58,28,0,0.2085
2485,3,2761.22,47,2.5,2,556,0.21,4,0,0.2773
2486,3,2275.7,31,1.7,2,545,0.1,6,0,0.4199
2487,3,2059.09,42,1.88,2,527,0.48,15,0,0.5062
2488,3,2204.39,33,1.57,2,576,0.39,2,0,0.501
2489,3,3274.0,32,1.25,2,668,0.69,1,0,0.2297
2490,3,2185.78,33,1.58,1,564,1.24,1,0,0.7245
2491,3,2550.71,36,1.0,3,535,0.11,3,0,0.4526
2492,3,2123.15,39,1.3,2,622,1.41,6,0,0.6769
2493,3,2921.39,40,1.81,1,598,0.1,0,0,0.2422
2494,3,2230.64,32,0.23,3,484,0.53,11,0,0.7016
2495,3,2451.2,32,0.87,2,623,0.8,0,0,0.537
